Step	E_el	E_frac	E_tot
122	4.680111e-07	8.053867e-10	4.688165e-07
123	4.757524e-07	8.326242e-10	4.765851e-07
124	4.835582e-07	8.605598e-10	4.844188e-07
125	4.914284e-07	8.892060e-10	4.923177e-07
126	4.993632e-07	9.185754e-10	5.002818e-07
127	5.073626e-07	9.486808e-10	5.083113e-07
128	5.154265e-07	9.795352e-10	5.164060e-07
129	5.235551e-07	1.011151e-09	5.245662e-07
130	5.317483e-07	1.043543e-09	5.327919e-07
131	5.400062e-07	1.076723e-09	5.410830e-07
132	5.483289e-07	1.110705e-09	5.494396e-07
133	5.567164e-07	1.145503e-09	5.578619e-07
134	5.651686e-07	1.181130e-09	5.663497e-07
135	5.736857e-07	1.217601e-09	5.749033e-07
136	5.822676e-07	1.254930e-09	5.835226e-07
137	5.909145e-07	1.293130e-09	5.922076e-07
138	5.996263e-07	1.332216e-09	6.009586e-07
139	6.084029e-07	1.372243e-09	6.097752e-07
140	6.172452e-07	1.413149e-09	6.186583e-07
141	6.261521e-07	1.454983e-09	6.276071e-07
142	6.351242e-07	1.497763e-09	6.366219e-07
143	6.441613e-07	1.541504e-09	6.457028e-07
144	6.532637e-07	1.586220e-09	6.548499e-07
145	6.624312e-07	1.631928e-09	6.640632e-07
146	6.716641e-07	1.678644e-09	6.733427e-07
147	6.809622e-07	1.726383e-09	6.826886e-07
148	6.903257e-07	1.775161e-09	6.921009e-07
149	6.997546e-07	1.824994e-09	7.015796e-07
150	7.092489e-07	1.875899e-09	7.111248e-07
151	7.188087e-07	1.927892e-09	7.207366e-07
152	7.284340e-07	1.980991e-09	7.304150e-07
153	7.381248e-07	2.035211e-09	7.401600e-07
154	7.478809e-07	2.090619e-09	7.499715e-07
155	7.577038e-07	2.147139e-09	7.598509e-07
156	7.675916e-07	2.204830e-09	7.697964e-07
157	7.775451e-07	2.263713e-09	7.798088e-07
158	7.875644e-07	2.323804e-09	7.898882e-07
159	7.976495e-07	2.385123e-09	8.000347e-07
160	8.077999e-07	2.447747e-09	8.102476e-07
161	8.180181e-07	2.511581e-09	8.205297e-07
162	8.283010e-07	2.576693e-09	8.308777e-07
163	8.386500e-07	2.643106e-09	8.412931e-07
164	8.490643e-07	2.710923e-09	8.517752e-07
165	8.595466e-07	2.780003e-09	8.623266e-07
166	8.700939e-07	2.850437e-09	8.729443e-07
167	8.807074e-07	2.922249e-09	8.836296e-07
168	8.913871e-07	2.995459e-09	8.943825e-07
169	9.021331e-07	3.070087e-09	9.052032e-07
170	9.129455e-07	3.146153e-09	9.160916e-07
171	9.238243e-07	3.223678e-09	9.270479e-07
172	9.347695e-07	3.302683e-09	9.380722e-07
173	9.457813e-07	3.383187e-09	9.491644e-07
174	9.568596e-07	3.465212e-09	9.603248e-07
175	9.680045e-07	3.548780e-09	9.715533e-07
176	9.792161e-07	3.633912e-09	9.828500e-07
177	9.904944e-07	3.720629e-09	9.942150e-07
178	1.001839e-06	3.808954e-09	1.005648e-06
179	1.013251e-06	3.898908e-09	1.017150e-06
180	1.024730e-06	3.990515e-09	1.028721e-06
181	1.036276e-06	4.083796e-09	1.040360e-06
182	1.047889e-06	4.178775e-09	1.052068e-06
183	1.059569e-06	4.275474e-09	1.063844e-06
184	1.071315e-06	4.373918e-09	1.075689e-06
185	1.083116e-06	4.477393e-09	1.087594e-06
186	1.095024e-06	4.579711e-09	1.099603e-06
187	1.106974e-06	4.683628e-09	1.111657e-06
188	1.118990e-06	4.789372e-09	1.123779e-06
189	1.131074e-06	4.896982e-09	1.135971e-06
190	1.143225e-06	5.006483e-09	1.148231e-06
191	1.155443e-06	5.117900e-09	1.160561e-06
