Step	E_el	E_frac	E_tot
122	6.254452e-08	3.768946e-05	3.775200e-05
123	6.332617e-08	3.768978e-05	3.775311e-05
124	6.412501e-08	3.769010e-05	3.775423e-05
125	6.492795e-08	3.769042e-05	3.775535e-05
126	6.573279e-08	3.769075e-05	3.775648e-05
127	6.653327e-08	3.769108e-05	3.775762e-05
128	6.731933e-08	3.769143e-05	3.775875e-05
129	6.810945e-08	3.769177e-05	3.775988e-05
130	6.891980e-08	3.769210e-05	3.776102e-05
131	6.974793e-08	3.769241e-05	3.776216e-05
132	7.059933e-08	3.769272e-05	3.776332e-05
133	7.146059e-08	3.769301e-05	3.776448e-05
134	7.232445e-08	3.769332e-05	3.776564e-05
135	7.318933e-08	3.769362e-05	3.776681e-05
136	7.405569e-08	3.769393e-05	3.776799e-05
137	7.492047e-08	3.769425e-05	3.776917e-05
138	7.577980e-08	3.769457e-05	3.777035e-05
139	7.664956e-08	3.769489e-05	3.777154e-05
140	7.752682e-08	3.769521e-05	3.777274e-05
141	7.840048e-08	3.769554e-05	3.777394e-05
142	7.926702e-08	3.769588e-05	3.777515e-05
143	8.012597e-08	3.769623e-05	3.777636e-05
144	8.099686e-08	3.769658e-05	3.777757e-05
145	8.186931e-08	3.769692e-05	3.777879e-05
146	8.274953e-08	3.769726e-05	3.778001e-05
147	8.364474e-08	3.769759e-05	3.778124e-05
148	8.452356e-08	3.769794e-05	3.778246e-05
149	8.539360e-08	3.769827e-05	3.778366e-05
150	8.630565e-08	3.769857e-05	3.778488e-05
151	8.725424e-08	3.769887e-05	3.778613e-05
152	8.820188e-08	3.769918e-05	3.778738e-05
153	8.914560e-08	3.769951e-05	3.778865e-05
154	9.008229e-08	3.769985e-05	3.778993e-05
155	9.100195e-08	3.770022e-05	3.779122e-05
156	9.188602e-08	3.770062e-05	3.779251e-05
157	9.268395e-08	3.770108e-05	3.779377e-05
158	9.333084e-08	3.770154e-05	3.779487e-05
159	9.404008e-08	3.770196e-05	3.779600e-05
160	9.481055e-08	3.770235e-05	3.779716e-05
161	9.567147e-08	3.770275e-05	3.779843e-05
162	9.647359e-08	3.770317e-05	3.779965e-05
163	9.721711e-08	3.770358e-05	3.780079e-05
164	9.799515e-08	3.770396e-05	3.780196e-05
165	9.872468e-08	3.770432e-05	3.780305e-05
166	9.959745e-08	3.770465e-05	3.780425e-05
167	1.004552e-07	3.770497e-05	3.780542e-05
168	1.014244e-07	3.770527e-05	3.780670e-05
169	1.024157e-07	3.770557e-05	3.780799e-05
170	1.034202e-07	3.770587e-05	3.780929e-05
171	1.044163e-07	3.770618e-05	3.781059e-05
172	1.054289e-07	3.770647e-05	3.781190e-05
173	1.064543e-07	3.770677e-05	3.781322e-05
174	1.074906e-07	3.770706e-05	3.781455e-05
175	1.085305e-07	3.770735e-05	3.781588e-05
176	1.095728e-07	3.770764e-05	3.781722e-05
177	1.106166e-07	3.770794e-05	3.781856e-05
178	1.116632e-07	3.770824e-05	3.781990e-05
179	1.127178e-07	3.770853e-05	3.782125e-05
180	1.137855e-07	3.770881e-05	3.782260e-05
181	1.148665e-07	3.770910e-05	3.782397e-05
182	1.159478e-07	3.770939e-05	3.782534e-05
183	1.170262e-07	3.770969e-05	3.782672e-05
184	1.180971e-07	3.771001e-05	3.782811e-05
185	1.191360e-07	3.771035e-05	3.782949e-05
186	1.200693e-07	3.771070e-05	3.783077e-05
187	1.210633e-07	3.771102e-05	3.783208e-05
188	1.221525e-07	3.771134e-05	3.783349e-05
189	1.232163e-07	3.771169e-05	3.783491e-05
190	1.242005e-07	3.771208e-05	3.783628e-05
191	1.250515e-07	3.771246e-05	3.783751e-05
192	1.260697e-07	3.771282e-05	3.783889e-05
193	1.271465e-07	3.771314e-05	3.784029e-05
194	1.282545e-07	3.771346e-05	3.784171e-05
195	1.293747e-07	3.771377e-05	3.784314e-05
196	1.304903e-07	3.771410e-05	3.784459e-05
197	1.315794e-07	3.771445e-05	3.784603e-05
198	1.325892e-07	3.771482e-05	3.784741e-05
199	1.335540e-07	3.771516e-05	3.784871e-05
200	1.346683e-07	3.771548e-05	3.785015e-05
201	1.357649e-07	3.771581e-05	3.785158e-05
202	1.368836e-07	3.771612e-05	3.785300e-05
203	1.380505e-07	3.771641e-05	3.785446e-05
204	1.392248e-07	3.771671e-05	3.785593e-05
205	1.403955e-07	3.771702e-05	3.785742e-05
206	1.415466e-07	3.771736e-05	3.785891e-05
207	1.426602e-07	3.771773e-05	3.786039e-05
208	1.437409e-07	3.771813e-05	3.786187e-05
209	1.448185e-07	3.771852e-05	3.786334e-05
210	1.459060e-07	3.771892e-05	3.786482e-05
211	1.469683e-07	3.771933e-05	3.786630e-05
212	1.479724e-07	3.771974e-05	3.786772e-05
213	1.490413e-07	3.772011e-05	3.786915e-05
214	1.501932e-07	3.772043e-05	3.787062e-05
215	1.513957e-07	3.772073e-05	3.787213e-05
216	1.526024e-07	3.772104e-05	3.787364e-05
217	1.538007e-07	3.772136e-05	3.787516e-05
218	1.549615e-07	3.772168e-05	3.787664e-05
219	1.561186e-07	3.772198e-05	3.787810e-05
220	1.573633e-07	3.772226e-05	3.787963e-05
221	1.586029e-07	3.772256e-05	3.788116e-05
222	1.598270e-07	3.772287e-05	3.788270e-05
223	1.610484e-07	3.772319e-05	3.788423e-05
224	1.622878e-07	3.772349e-05	3.788578e-05
225	1.635368e-07	3.772381e-05	3.788734e-05
226	1.647493e-07	3.772415e-05	3.788890e-05
227	1.658880e-07	3.772449e-05	3.789038e-05
228	1.670949e-07	3.772479e-05	3.789189e-05
229	1.683792e-07	3.772508e-05	3.789346e-05
230	1.696623e-07	3.772538e-05	3.789504e-05
231	1.709259e-07	3.772569e-05	3.789661e-05
232	1.721510e-07	3.772601e-05	3.789816e-05
233	1.733872e-07	3.772630e-05	3.789969e-05
234	1.746772e-07	3.772660e-05	3.790128e-05
235	1.759617e-07	3.772690e-05	3.790286e-05
236	1.772490e-07	3.772720e-05	3.790445e-05
237	1.785033e-07	3.772752e-05	3.790602e-05
238	1.797668e-07	3.772782e-05	3.790758e-05
239	1.810626e-07	3.772810e-05	3.790916e-05
240	1.824031e-07	3.772836e-05	3.791076e-05
241	1.837520e-07	3.772862e-05	3.791237e-05
242	1.851116e-07	3.772888e-05	3.791399e-05
243	1.864734e-07	3.772915e-05	3.791563e-05
244	1.878222e-07	3.772944e-05	3.791726e-05
245	1.891516e-07	3.772974e-05	3.791889e-05
246	1.904878e-07	3.773003e-05	3.792052e-05
247	1.918316e-07	3.773033e-05	3.792216e-05
248	1.931333e-07	3.773062e-05	3.792375e-05
249	1.944617e-07	3.773090e-05	3.792537e-05
250	1.958306e-07	3.773119e-05	3.792702e-05
251	1.972053e-07	3.773149e-05	3.792869e-05
252	1.985461e-07	3.773182e-05	3.793037e-05
253	1.998036e-07	3.773218e-05	3.793199e-05
254	2.010769e-07	3.773257e-05	3.793364e-05
255	2.022271e-07	3.773295e-05	3.793518e-05
256	2.034807e-07	3.773327e-05	3.793676e-05
257	2.048772e-07	3.773358e-05	3.793846e-05
258	2.062759e-07	3.773389e-05	3.794017e-05
259	2.076445e-07	3.773423e-05	3.794187e-05
260	2.090012e-07	3.773457e-05	3.794357e-05
261	2.103619e-07	3.773493e-05	3.794529e-05
262	2.116440e-07	3.773532e-05	3.794696e-05
263	2.128812e-07	3.773568e-05	3.794857e-05
264	2.142280e-07	3.773603e-05	3.795026e-05
265	2.155875e-07	3.773638e-05	3.795197e-05
266	2.169382e-07	3.773675e-05	3.795369e-05
267	2.182212e-07	3.773712e-05	3.795534e-05
268	2.195853e-07	3.773746e-05	3.795704e-05
269	2.209749e-07	3.773780e-05	3.795877e-05
270	2.223572e-07	3.773813e-05	3.796049e-05
271	2.237478e-07	3.773845e-05	3.796220e-05
272	2.251736e-07	3.773875e-05	3.796393e-05
273	2.266161e-07	3.773905e-05	3.796567e-05
274	2.280691e-07	3.773935e-05	3.796742e-05
275	2.295243e-07	3.773966e-05	3.796919e-05
276	2.309593e-07	3.774000e-05	3.797096e-05
277	2.323358e-07	3.774036e-05	3.797270e-05
278	2.336670e-07	3.774071e-05	3.797438e-05
279	2.350438e-07	3.774107e-05	3.797611e-05
280	2.363629e-07	3.774139e-05	3.797776e-05
281	2.378161e-07	3.774167e-05	3.797949e-05
282	2.393102e-07	3.774194e-05	3.798125e-05
283	2.408164e-07	3.774221e-05	3.798302e-05
284	2.423361e-07	3.774247e-05	3.798481e-05
285	2.438529e-07	3.774276e-05	3.798661e-05
286	2.453513e-07	3.774307e-05	3.798842e-05
287	2.467719e-07	3.774344e-05	3.799021e-05
288	2.480248e-07	3.774384e-05	3.799186e-05
289	2.491299e-07	3.774416e-05	3.799329e-05
290	2.504831e-07	3.774442e-05	3.799490e-05
291	2.520387e-07	3.774466e-05	3.799670e-05
292	2.535879e-07	3.774491e-05	3.799850e-05
293	2.550499e-07	3.774517e-05	3.800022e-05
294	2.565341e-07	3.774541e-05	3.800195e-05
295	2.581017e-07	3.774566e-05	3.800376e-05
296	2.596718e-07	3.774590e-05	3.800557e-05
297	2.612621e-07	3.774614e-05	3.800740e-05
298	2.628557e-07	3.774638e-05	3.800924e-05
299	2.643932e-07	3.774666e-05	3.801106e-05
300	2.658277e-07	3.774694e-05	3.801276e-05
301	2.673779e-07	3.774719e-05	3.801457e-05
302	2.689689e-07	3.774744e-05	3.801641e-05
303	2.705639e-07	3.774769e-05	3.801826e-05
304	2.721533e-07	3.774795e-05	3.802010e-05
305	2.737700e-07	3.774820e-05	3.802197e-05
306	2.753720e-07	3.774846e-05	3.802384e-05
307	2.769617e-07	3.774872e-05	3.802568e-05
