Step	E_el	E_frac	E_tot
122	2.964397e+06	1.255103e+00	2.964399e+06
123	2.978655e+06	1.255103e+00	2.978656e+06
124	2.992863e+06	1.255103e+00	2.992864e+06
125	3.007022e+06	1.255103e+00	3.007023e+06
126	3.021131e+06	1.255103e+00	3.021132e+06
127	3.035192e+06	1.255103e+00	3.035194e+06
128	3.049206e+06	1.255103e+00	3.049207e+06
129	3.063172e+06	1.255103e+00	3.063173e+06
130	3.077091e+06	1.255103e+00	3.077093e+06
131	3.090964e+06	1.255103e+00	3.090966e+06
132	3.104792e+06	1.255103e+00	3.104793e+06
133	3.118573e+06	1.255103e+00	3.118575e+06
134	3.132310e+06	1.255103e+00	3.132311e+06
135	3.146002e+06	1.255103e+00	3.146004e+06
136	3.159651e+06	1.255103e+00	3.159652e+06
137	3.173255e+06	1.255103e+00	3.173257e+06
138	3.186817e+06	1.255103e+00	3.186818e+06
139	3.200336e+06	1.255103e+00	3.200337e+06
140	3.213812e+06	1.255103e+00	3.213813e+06
141	3.227247e+06	1.255103e+00	3.227248e+06
142	3.240640e+06	1.255103e+00	3.240641e+06
143	3.253991e+06	1.255103e+00	3.253993e+06
144	3.267302e+06	1.255103e+00	3.267304e+06
145	3.280573e+06	1.255103e+00	3.280574e+06
146	3.293804e+06	1.255103e+00	3.293805e+06
147	3.306995e+06	1.255103e+00	3.306996e+06
148	3.320146e+06	1.255103e+00	3.320148e+06
149	3.333259e+06	1.255103e+00	3.333260e+06
150	3.346333e+06	1.255103e+00	3.346335e+06
151	3.359369e+06	1.255103e+00	3.359371e+06
152	3.372368e+06	1.255103e+00	3.372369e+06
153	3.385328e+06	1.255103e+00	3.385329e+06
154	3.398252e+06	1.255103e+00	3.398253e+06
155	3.411138e+06	1.255103e+00	3.411139e+06
156	3.423988e+06	1.255103e+00	3.423989e+06
157	3.436802e+06	1.255103e+00	3.436803e+06
158	3.449579e+06	1.255103e+00	3.449581e+06
159	3.462322e+06	1.255103e+00	3.462323e+06
160	3.475028e+06	1.255103e+00	3.475030e+06
161	3.487700e+06	1.255103e+00	3.487701e+06
162	3.500337e+06	1.255103e+00	3.500338e+06
163	3.512940e+06	1.255103e+00	3.512941e+06
164	3.525508e+06	1.255103e+00	3.525509e+06
165	3.538042e+06	1.255103e+00	3.538044e+06
166	3.550543e+06	1.255103e+00	3.550545e+06
167	3.563011e+06	1.255103e+00	3.563012e+06
168	3.575445e+06	1.255103e+00	3.575447e+06
169	3.587847e+06	1.255103e+00	3.587848e+06
170	3.600216e+06	1.255103e+00	3.600217e+06
171	3.612553e+06	1.255103e+00	3.612554e+06
172	3.624858e+06	1.255103e+00	3.624859e+06
173	3.637131e+06	1.255103e+00	3.637132e+06
174	3.649372e+06	1.255103e+00	3.649373e+06
175	3.661582e+06	1.255103e+00	3.661583e+06
176	3.673761e+06	1.255103e+00	3.673763e+06
177	3.685910e+06	1.255103e+00	3.685911e+06
178	3.698027e+06	1.255103e+00	3.698029e+06
179	3.710115e+06	1.255103e+00	3.710116e+06
180	3.722172e+06	1.255103e+00	3.722173e+06
181	3.734199e+06	1.255103e+00	3.734201e+06
182	3.746197e+06	1.255103e+00	3.746198e+06
183	3.758165e+06	1.255103e+00	3.758166e+06
184	3.770104e+06	1.255103e+00	3.770105e+06
185	3.782014e+06	1.255103e+00	3.782015e+06
186	3.793895e+06	1.255103e+00	3.793897e+06
187	3.805748e+06	1.255103e+00	3.805749e+06
188	3.817572e+06	1.255103e+00	3.817573e+06
189	3.829368e+06	1.255103e+00	3.829369e+06
190	3.841136e+06	1.255103e+00	3.841137e+06
191	3.852876e+06	1.255103e+00	3.852878e+06
192	3.864589e+06	1.255103e+00	3.864590e+06
193	3.876274e+06	1.255103e+00	3.876275e+06
194	3.887932e+06	1.255103e+00	3.887933e+06
195	3.899563e+06	1.255103e+00	3.899564e+06
196	3.911167e+06	1.255103e+00	3.911168e+06
197	3.922745e+06	1.255103e+00	3.922746e+06
198	3.934296e+06	1.255103e+00	3.934297e+06
199	3.945820e+06	1.255103e+00	3.945822e+06
